customer_id,product_id,browse_date,time_spent_seconds,pages_viewed,added_to_cart
C1802,P0073,2025-08-01 17:29:20,485,6,0
C0745,P0187,2025-06-27 19:37:09,104,11,0
C0508,P0002,2025-09-17 19:59:26,417,4,1
C1089,P0083,2025-12-30 04:39:28,158,9,1
C0266,P0053,2025-08-01 16:26:38,83,11,1
C0662,P0179,2026-01-07 07:21:30,564,5,0
C0891,P0022,2025-09-11 19:18:26,418,9,0
C0284,P0193,2025-06-11 22:04:31,305,4,0
C1031,P0049,2025-10-16 12:23:30,141,4,0
C0083,P0129,2025-07-01 19:20:30,424,9,0
C1261,P0046,2025-08-07 10:47:22,266,6,0
C0657,P0074,2025-10-27 11:11:55,374,11,0
C0054,P0178,2025-10-06 02:52:47,423,4,1
C1531,P0085,2026-04-03 09:59:53,131,9,1
C1948,P0111,2025-07-06 01:34:48,275,4,0
C1629,P0123,2025-07-24 00:56:25,77,11,1
C1946,P0147,2025-11-18 07:15:08,252,12,0
C1809,P0043,2026-01-23 09:55:57,381,9,1
C0170,P0178,2025-11-04 15:31:40,216,13,0
C1704,P0039,2026-03-08 02:50:39,373,5,1
C0151,P0111,2026-05-18 05:00:34,484,4,0
C1071,P0063,2026-04-28 16:20:49,370,5,0
C0299,P0176,2026-05-13 20:02:48,300,11,1
C0061,P0178,2026-03-24 20:15:15,318,1,0
C0331,P0016,2025-10-10 02:33:21,342,14,0
C1328,P0138,2026-01-30 19:15:33,342,6,0
C0639,P0019,2025-11-04 22:36:05,168,11,0
C0319,P0077,2025-11-30 05:06:36,508,14,0
C0387,P0102,2026-06-06 23:47:16,498,10,0
C0721,P0073,2025-08-09 06:02:45,513,6,1
C1643,P0089,2025-10-12 08:03:32,299,1,0
C1980,P0028,2026-01-21 09:37:31,553,9,0
C1874,P0056,2026-03-31 12:35:00,191,5,0
C0770,P0189,2025-11-11 21:37:43,574,11,0
C0123,P0188,2025-08-18 02:42:37,424,2,1
C1276,P0107,2025-11-27 18:13:28,553,12,0
C1554,P0098,2026-06-04 10:59:47,67,6,0
C0512,P0139,2026-04-04 01:00:17,189,13,0
C0772,P0135,2025-11-25 17:23:23,577,11,0
C0822,P0088,2026-04-12 11:27:26,211,1,0
C0823,P0003,2025-11-14 03:34:37,125,1,1
C1638,P0038,2026-06-03 21:44:06,345,13,0
C0645,P0092,2025-08-22 23:52:31,25,2,0
C0455,P0195,2025-10-15 20:10:34,307,4,0
C1619,P0035,2026-02-01 23:28:46,73,1,0
C0196,P0140,2025-12-21 12:10:40,448,11,0
C0312,P0023,2025-09-15 18:16:38,281,13,1
C1343,P0122,2026-01-27 15:47:39,56,8,1
C0153,P0055,2025-10-19 14:40:09,548,7,0
C1888,P0133,2026-05-07 17:08:52,552,14,0
C1201,P0106,2026-01-24 01:20:42,318,7,0
C0848,P0097,2026-03-08 10:55:42,217,13,1
C0137,P0006,2026-05-03 01:10:09,113,3,1
C1063,P0150,2026-05-02 15:27:33,429,6,0
C0261,P0170,2025-09-14 08:26:45,91,1,1
C0076,P0195,2026-04-16 18:58:43,418,9,0
C0895,P0029,2026-01-10 07:41:57,243,5,0
C1623,P0141,2025-12-24 06:43:00,562,4,0
C0495,P0112,2026-04-13 09:29:09,49,1,0
C1271,P0104,2026-04-22 15:40:16,454,5,1
C0646,P0108,2025-11-21 10:00:27,22,14,1
C0662,P0033,2025-06-19 16:45:52,418,1,0
C0638,P0160,2026-04-15 09:03:40,503,14,0
C0634,P0138,2025-06-16 11:52:28,119,4,0
C0674,P0028,2025-07-31 02:33:12,15,14,1
C1703,P0047,2026-04-05 01:24:38,131,3,0
C0118,P0143,2026-01-22 01:40:52,386,12,0
C1688,P0072,2026-05-06 01:04:33,367,13,0
C0137,P0175,2026-02-25 03:46:14,293,14,0
C1505,P0019,2025-10-23 23:43:46,199,10,1
C1960,P0175,2026-03-30 02:46:01,453,13,0
C0946,P0098,2025-06-24 08:43:00,503,13,1
C0758,P0129,2026-01-26 10:07:56,97,13,0
C0560,P0177,2025-11-30 07:46:49,249,13,0
C0925,P0039,2026-03-14 12:46:44,286,1,1
C0071,P0013,2025-11-17 15:12:21,329,10,1
C0305,P0195,2026-01-16 06:29:03,11,10,1
C0817,P0103,2025-07-26 23:17:13,197,1,0
C1598,P0017,2026-02-06 12:08:42,175,9,0
C0251,P0131,2025-08-12 23:50:14,211,13,0
C1653,P0160,2025-11-06 04:59:41,384,9,1
C1846,P0156,2026-03-08 11:48:18,77,8,0
C1848,P0065,2025-10-08 03:10:29,97,9,0
C1622,P0080,2026-04-09 10:50:41,429,3,1
C1388,P0179,2025-06-21 14:43:23,203,14,0
C1437,P0083,2025-07-31 10:23:40,433,3,1
C0139,P0181,2025-12-09 03:16:59,546,9,0
C1256,P0146,2026-04-25 10:06:01,439,2,0
C1760,P0136,2025-08-08 04:39:48,538,6,1
C0716,P0185,2025-12-22 12:58:05,296,12,1
C0116,P0057,2025-07-18 21:21:51,53,13,1
C0082,P0066,2025-11-21 23:56:41,337,13,0
C0335,P0020,2025-09-01 08:07:28,225,11,0
C1770,P0067,2025-10-02 05:29:26,7,6,1
C0206,P0064,2025-11-16 14:45:20,44,11,0
C0951,P0062,2025-08-19 08:31:35,511,12,0
C1908,P0075,2025-07-23 16:42:50,126,11,0
C0096,P0091,2025-08-08 20:18:58,418,11,0
C0898,P0062,2026-04-07 12:56:55,260,1,0
C0905,P0092,2025-11-05 03:08:13,128,2,0
C0317,P0048,2025-11-30 00:03:12,413,4,0
C1160,P0058,2026-03-13 06:15:45,372,13,1
C1854,P0039,2025-06-21 13:30:18,484,10,1
C1524,P0099,2026-03-21 19:36:22,489,3,0
C1728,P0044,2025-10-04 15:24:53,545,11,0
C0583,P0092,2026-03-08 22:02:03,269,12,0
C1926,P0157,2025-07-25 01:35:55,446,1,0
C1424,P0131,2025-11-12 22:01:45,580,10,0
C0804,P0062,2025-10-09 12:06:13,449,13,1
C0267,P0054,2026-05-02 13:05:24,532,8,1
C0616,P0059,2026-03-15 05:15:18,44,13,0
C0955,P0130,2026-04-15 14:58:21,304,11,0
C1231,P0080,2026-03-28 16:07:50,597,10,0
C0514,P0178,2026-02-02 09:18:21,400,3,0
C0858,P0023,2025-12-10 09:53:20,322,1,1
C0384,P0062,2025-08-25 15:28:27,509,3,0
C0678,P0195,2025-07-03 02:19:17,226,13,0
C1153,P0173,2026-05-17 12:16:51,160,5,1
C1402,P0110,2025-11-23 21:25:29,590,7,1
C1461,P0132,2025-11-11 17:04:46,484,7,0
C0887,P0070,2025-12-22 03:00:09,344,10,1
C1893,P0084,2026-01-20 17:25:27,208,1,0
C1564,P0136,2025-06-19 04:20:15,579,6,1
C1094,P0125,2026-04-24 13:23:38,409,3,0
C1615,P0005,2026-02-10 17:04:48,124,14,0
C0690,P0176,2026-01-14 16:33:01,221,8,0
C0366,P0187,2025-07-08 19:15:55,508,8,0
C1791,P0157,2026-03-23 10:15:39,459,8,0
C0077,P0146,2025-11-26 18:13:19,262,8,0
C0331,P0182,2026-01-18 02:33:20,554,11,1
C1300,P0140,2025-07-26 03:35:28,303,13,1
C0799,P0091,2025-08-24 09:35:39,484,13,1
C0458,P0195,2025-09-11 06:22:34,369,11,0
C1699,P0095,2025-06-17 02:57:57,404,13,0
C0781,P0113,2025-07-19 19:52:27,463,11,0
C0917,P0182,2026-04-15 22:38:05,512,5,1
C0803,P0086,2025-11-29 12:22:38,170,14,0
C0920,P0114,2026-04-26 02:40:18,437,4,1
C1952,P0183,2026-05-13 14:41:44,211,11,0
C1466,P0099,2025-07-07 22:38:28,519,5,0
C1877,P0125,2025-09-19 04:18:28,142,3,0
C0537,P0068,2026-04-06 20:11:08,577,13,0
C0383,P0019,2026-01-12 17:01:01,454,10,0
C0573,P0171,2026-03-21 21:01:44,280,3,0
C0855,P0152,2025-08-14 23:14:55,544,5,0
C1215,P0059,2026-04-05 15:45:19,567,5,0
C0780,P0050,2025-08-15 20:58:20,117,10,1
C1492,P0166,2026-03-24 04:22:04,18,11,0
C0288,P0139,2026-05-15 02:33:34,193,2,0
C1179,P0055,2026-03-08 21:28:19,475,11,0
C0277,P0172,2025-07-31 01:07:02,347,9,0
C0571,P0089,2026-04-27 02:06:00,186,10,0
C0918,P0083,2025-10-26 15:21:32,68,7,1
C1284,P0193,2025-09-10 04:11:42,410,6,0
C1778,P0175,2026-02-07 13:29:34,97,14,0
C0654,P0178,2025-07-04 13:49:11,408,2,0
C1136,P0161,2025-11-14 19:06:48,379,11,0
C1067,P0012,2025-06-18 06:31:35,300,6,0
C0532,P0166,2025-07-24 12:56:59,160,8,1
C0090,P0094,2026-04-01 05:53:12,17,13,0
C1858,P0037,2026-05-09 16:27:16,442,10,0
C1611,P0200,2025-08-13 08:07:57,154,4,1
C1032,P0029,2025-10-08 03:57:02,300,10,0
C0926,P0128,2025-11-19 18:54:44,344,4,1
C0439,P0144,2025-10-06 04:26:12,523,13,0
C0955,P0184,2026-05-06 16:32:51,159,5,0
C1239,P0088,2025-09-09 18:45:42,260,9,0
C0931,P0179,2025-12-24 06:57:27,216,5,1
C1258,P0119,2026-03-25 22:20:41,268,5,0
C1758,P0110,2025-11-09 03:34:49,280,12,0
C1767,P0053,2025-09-01 12:46:56,272,1,0
C1809,P0064,2025-11-10 03:15:51,354,13,0
C1939,P0011,2025-12-04 12:24:25,102,2,0
C1095,P0108,2026-04-06 17:08:09,574,2,0
C0763,P0020,2025-06-30 22:54:00,54,6,0
C0728,P0138,2026-03-10 11:13:01,568,5,1
C1108,P0131,2025-06-21 15:18:14,588,8,0
C0236,P0056,2025-09-10 08:00:22,364,11,0
C0110,P0192,2026-02-26 22:34:17,97,14,0
C0568,P0060,2025-11-14 09:43:59,43,12,0
C1073,P0164,2026-02-20 13:28:53,17,4,0
C0101,P0026,2026-02-14 15:31:38,90,4,0
C1247,P0082,2026-05-30 10:10:22,170,8,0
C1919,P0120,2026-05-02 10:39:25,475,6,0
C1666,P0031,2025-07-03 04:03:42,379,11,0
C1326,P0096,2026-05-04 06:26:13,194,5,0
C0192,P0010,2026-04-03 08:30:48,428,14,1
C1944,P0099,2025-06-29 23:30:44,116,12,0
C1470,P0087,2026-02-10 05:03:38,149,1,0
C1271,P0057,2025-08-17 09:07:55,443,10,0
C0181,P0184,2026-05-02 21:23:51,230,9,0
C0790,P0141,2026-05-16 04:47:28,93,2,0
C1395,P0168,2026-05-12 02:32:41,403,10,1
C1295,P0063,2025-12-16 03:29:08,507,7,1
C1549,P0081,2026-04-21 22:29:19,36,9,0
C0040,P0148,2026-05-10 23:32:34,222,11,0
C0981,P0082,2025-07-22 07:05:15,205,12,0
C1452,P0038,2026-04-25 22:41:26,215,12,0
C1351,P0048,2025-07-14 19:19:21,22,7,0
C1831,P0196,2026-05-16 20:23:02,191,9,0
C0224,P0062,2025-10-05 02:21:24,492,13,0
C0877,P0081,2025-09-26 05:30:48,233,6,0
C0979,P0077,2025-12-19 11:17:33,192,10,1
C0270,P0095,2026-03-23 02:34:58,314,4,0
C1575,P0072,2025-08-01 05:32:14,191,6,0
C1215,P0166,2025-10-11 00:18:45,124,12,1
C0053,P0195,2026-05-12 12:10:34,416,3,0
C1261,P0150,2026-05-04 08:06:46,426,8,1
C0247,P0072,2025-08-17 15:51:45,189,6,0
C1230,P0032,2026-04-19 21:56:12,391,11,0
C1100,P0177,2025-07-24 07:57:40,353,5,0
C1726,P0052,2026-01-08 09:31:45,349,9,0
C0287,P0084,2026-04-27 21:23:43,491,6,0
C0388,P0013,2025-09-03 07:31:28,561,10,0
C1650,P0177,2026-02-20 17:04:24,280,4,0
C0717,P0081,2025-08-07 06:56:44,485,1,1
C0911,P0017,2026-01-24 23:57:31,62,8,0
C1755,P0109,2026-05-20 08:51:55,283,14,1
C0328,P0008,2026-05-04 16:43:20,319,10,0
C1135,P0187,2026-01-02 10:31:45,233,1,0
C0156,P0189,2025-12-10 01:48:50,276,7,0
C1026,P0145,2026-01-28 13:35:09,290,7,0
C0013,P0096,2025-07-02 12:54:48,502,13,0
C0238,P0094,2026-01-05 01:07:28,342,13,1
C1195,P0094,2026-05-25 02:25:45,571,1,0
C0936,P0116,2025-08-25 08:26:29,147,9,0
C1204,P0108,2025-09-02 22:10:09,483,5,0
C0471,P0128,2025-12-02 11:47:34,421,9,0
C0308,P0137,2026-05-19 04:17:50,371,1,1
C1068,P0075,2025-06-26 21:48:13,102,9,0
C1824,P0015,2026-03-08 21:21:44,144,1,0
C1261,P0185,2025-12-19 11:18:35,76,11,0
C1214,P0012,2026-05-30 12:04:51,325,11,1
C1256,P0042,2026-05-28 05:24:30,143,7,1
C1707,P0095,2026-02-16 08:49:52,277,1,0
C0416,P0085,2025-08-10 08:43:10,428,7,0
C1592,P0134,2026-02-07 18:48:47,346,2,0
C0614,P0165,2026-05-09 07:20:59,497,3,0
C0822,P0200,2025-08-18 21:21:48,237,1,0
C0227,P0115,2025-10-13 05:57:48,143,8,0
C0817,P0149,2025-09-05 15:13:38,119,2,0
C1087,P0104,2025-11-01 20:26:03,277,6,1
C1171,P0184,2025-06-30 04:03:21,32,2,0
C1574,P0119,2025-12-31 15:26:31,297,3,0
C1268,P0068,2026-03-25 06:31:50,222,1,0
C1323,P0164,2025-09-14 03:54:01,62,13,0
C0308,P0058,2025-10-05 09:03:31,292,1,0
C1129,P0188,2025-08-06 19:27:20,498,3,1
C1210,P0099,2025-10-06 23:21:57,214,8,0
C0609,P0191,2025-08-19 23:12:36,464,8,0
C0472,P0114,2026-01-29 19:19:40,496,11,0
C0137,P0111,2026-04-18 23:30:54,188,12,1
C1311,P0119,2026-03-12 08:54:09,541,2,0
C1603,P0152,2026-01-30 03:13:07,514,6,0
C1002,P0073,2026-05-02 11:24:42,286,4,0
C1984,P0104,2026-01-05 05:45:02,14,3,1
C1859,P0152,2025-08-12 18:14:48,9,3,0
C1978,P0027,2026-05-18 21:31:20,468,1,0
C0271,P0163,2026-02-05 09:10:10,464,9,0
C1717,P0044,2026-01-26 18:44:06,286,2,0
C0351,P0178,2025-10-21 15:04:13,144,7,0
C1156,P0087,2025-07-05 08:41:46,187,1,1
C1270,P0089,2025-10-04 19:06:22,582,14,0
C1923,P0122,2026-02-26 12:07:49,153,9,0
C0852,P0177,2026-03-01 03:46:26,473,14,0
C1505,P0116,2026-05-27 15:17:57,298,13,0
C1167,P0110,2026-01-02 21:56:31,306,9,0
C0789,P0121,2026-01-31 19:43:33,74,1,0
C0875,P0112,2025-06-28 05:18:40,368,7,0
C1988,P0091,2025-07-07 12:41:56,534,5,0
C0739,P0104,2025-08-17 17:48:39,196,3,0
C1576,P0138,2025-09-24 23:18:29,349,4,0
C1009,P0200,2026-05-22 04:58:35,507,11,1
C0573,P0192,2025-06-29 13:43:05,9,10,0
C1261,P0181,2025-09-16 04:43:42,315,5,0
C0056,P0187,2025-11-20 23:54:03,241,6,1
C1885,P0197,2025-09-17 08:29:02,589,11,0
C0752,P0002,2026-04-25 18:36:13,453,8,0
C1724,P0051,2026-03-17 07:19:22,34,11,1
C0108,P0076,2025-06-26 12:08:12,449,13,0
C1462,P0122,2025-11-28 15:49:47,461,7,0
C1759,P0186,2025-12-30 17:43:24,499,2,0
C1271,P0031,2026-05-29 13:03:46,568,9,0
C1612,P0129,2026-01-08 16:07:45,443,6,0
C0552,P0101,2026-05-19 08:57:49,115,1,0
C1857,P0191,2026-06-01 14:35:47,494,6,0
C1450,P0149,2025-06-27 06:36:10,339,1,0
C0022,P0166,2025-09-09 06:05:44,212,8,0
C0702,P0175,2026-03-03 17:17:11,533,6,0
C0602,P0141,2026-06-08 13:13:36,170,1,0
C0496,P0078,2025-06-08 18:37:44,433,6,1
C0163,P0110,2025-12-27 06:51:08,530,8,1
C1469,P0143,2026-03-21 06:15:36,513,11,0
C0269,P0159,2026-02-23 20:06:00,249,8,0
C0675,P0060,2026-03-23 03:01:56,10,5,0
C0982,P0058,2026-04-26 20:38:01,411,9,0
C1954,P0026,2025-11-25 16:19:24,9,10,1
C1556,P0134,2025-09-24 06:03:27,575,2,0
C0146,P0132,2025-08-25 17:02:26,253,14,0
C1486,P0013,2026-05-22 19:18:39,388,12,0
C0887,P0143,2025-11-24 03:52:43,23,11,0
C0751,P0163,2026-05-29 01:41:30,341,3,1
C1939,P0148,2026-01-14 03:24:41,126,12,0
C1896,P0152,2026-03-18 19:59:31,321,13,0
C0145,P0071,2025-08-03 14:50:21,367,2,1
C1089,P0099,2026-05-13 22:36:47,168,13,0
C1990,P0058,2025-10-29 05:30:48,132,14,0
C1957,P0112,2025-07-27 19:55:10,467,14,1
C1860,P0040,2025-07-06 22:28:38,191,12,1
C1936,P0190,2025-08-17 01:08:11,392,13,0
C0858,P0028,2025-08-10 09:54:00,241,2,1
C1311,P0003,2026-01-27 22:25:31,140,8,1
C1807,P0171,2025-11-08 06:16:32,163,9,1
C1511,P0045,2025-07-02 23:29:04,587,8,1
C0876,P0115,2026-01-13 21:43:55,107,10,0
C1149,P0057,2025-10-26 22:53:48,462,6,1
C0658,P0114,2026-03-18 02:06:07,201,5,0
C0733,P0167,2026-03-07 12:50:24,576,2,1
C0171,P0126,2025-12-14 15:07:20,177,7,1
C0453,P0094,2026-01-14 04:10:11,498,12,0
C1028,P0093,2025-10-23 07:14:41,10,10,0
C1170,P0015,2026-02-27 22:39:30,428,10,0
C0608,P0006,2025-10-17 15:13:15,380,11,0
C0447,P0067,2025-08-24 11:38:53,110,11,0
C0811,P0145,2025-09-22 10:57:56,100,4,1
C0959,P0196,2025-11-17 09:45:44,420,6,1
C1528,P0198,2025-08-14 02:36:07,295,6,0
C1217,P0150,2025-11-14 11:02:15,519,9,1
C1340,P0076,2025-12-04 21:23:12,274,1,0
C1554,P0113,2026-05-07 07:21:29,255,9,1
C0841,P0023,2026-01-12 09:15:17,87,13,1
C1199,P0069,2025-06-26 15:41:37,51,4,0
C1280,P0030,2025-10-27 20:09:54,285,12,0
C1261,P0112,2025-08-14 14:19:25,499,9,0
C1610,P0058,2026-05-18 11:21:50,379,9,1
C1049,P0078,2025-08-03 16:25:39,359,4,0
C0048,P0010,2025-09-23 09:58:30,103,11,0
C1547,P0085,2025-11-20 04:47:43,409,6,0
C0685,P0135,2025-07-31 23:57:36,507,1,0
C1472,P0126,2025-11-01 08:00:57,580,2,0
C0844,P0121,2026-05-26 08:02:11,58,11,0
C1355,P0016,2025-06-30 03:58:28,245,3,1
C1554,P0187,2025-09-16 16:51:56,266,9,1
C1388,P0175,2025-07-19 01:17:24,243,10,1
C0076,P0188,2026-06-01 11:57:41,337,4,1
C0999,P0130,2026-04-30 08:54:34,478,11,0
C1947,P0027,2025-09-18 11:38:10,595,8,1
C1287,P0191,2025-10-25 05:04:10,579,8,1
C0892,P0012,2026-05-19 01:36:15,145,14,0
C1579,P0017,2026-02-23 07:53:53,67,13,0
C0465,P0120,2026-05-02 21:54:00,524,5,1
C0090,P0036,2025-08-14 10:16:01,179,12,0
C1637,P0158,2026-04-05 22:05:46,404,14,0
C0970,P0071,2025-06-15 08:32:02,184,12,1
C1405,P0037,2025-08-06 05:52:36,199,4,0
C1455,P0174,2026-03-04 16:38:36,440,3,0
C0461,P0106,2025-08-27 06:43:16,25,5,1
C0027,P0055,2026-05-26 02:41:57,289,4,0
C0281,P0070,2025-07-29 12:33:33,168,2,0
C0918,P0016,2026-03-23 21:03:38,150,5,1
C0950,P0100,2026-02-18 03:20:27,34,13,0
C1811,P0034,2026-04-10 22:51:59,431,14,0
C1910,P0100,2025-12-09 15:37:20,538,4,1
C1972,P0111,2026-02-22 19:32:55,554,6,1
C1140,P0079,2025-11-23 00:48:41,445,4,0
C1033,P0032,2026-03-03 12:18:33,392,2,0
C1874,P0005,2025-12-25 00:23:22,591,5,1
C0278,P0186,2025-12-27 00:27:46,304,2,0
C0589,P0042,2026-04-06 14:17:07,139,4,0
C1171,P0159,2025-11-20 17:55:35,388,3,0
C0441,P0085,2025-08-26 21:08:35,193,3,0
C1631,P0181,2026-05-29 06:53:50,292,2,0
C0187,P0116,2025-08-08 21:13:08,142,2,1
C0194,P0060,2025-09-28 17:59:07,148,14,0
C0423,P0159,2026-05-24 05:48:06,111,8,0
C0129,P0139,2026-03-29 16:09:25,345,4,0
C1351,P0154,2025-12-01 11:26:26,310,12,0
C0607,P0092,2025-11-18 13:57:16,325,12,0
C1205,P0106,2026-06-06 15:15:19,390,10,0
C1816,P0004,2026-03-17 02:47:52,112,3,0
C0410,P0040,2026-06-03 06:29:16,175,11,1
C0493,P0195,2026-01-29 14:12:14,16,3,1
C0490,P0027,2025-10-10 08:30:49,186,2,0
C1841,P0144,2025-06-27 07:05:09,320,6,0
C0030,P0084,2025-11-15 03:39:28,100,13,1
C0778,P0188,2025-11-05 05:08:27,302,8,0
C1761,P0077,2026-04-12 22:14:08,365,6,1
C0554,P0047,2026-01-10 05:38:55,425,6,0
C1744,P0022,2025-06-26 19:12:55,189,4,0
C0754,P0107,2026-05-07 21:42:06,287,9,1
C0336,P0162,2026-05-24 09:21:17,164,10,0
C1625,P0066,2025-08-20 09:09:53,16,8,1
C1097,P0076,2026-05-02 13:51:41,205,10,0
C1888,P0176,2025-11-04 18:22:35,43,12,0
C0578,P0065,2026-05-11 06:00:32,439,12,0
C1700,P0152,2026-01-03 20:22:42,390,9,0
C1102,P0194,2025-07-19 02:12:45,289,12,0
C0613,P0156,2026-02-19 16:06:14,344,13,0
C0871,P0024,2025-06-18 14:15:00,132,10,1
C0332,P0150,2026-03-04 18:32:19,458,4,0
C1709,P0164,2025-11-05 09:29:07,26,14,0
C0639,P0080,2026-02-10 06:14:47,360,8,0
C0729,P0096,2025-11-01 14:37:02,168,4,1
C1554,P0038,2025-12-09 21:32:03,199,7,0
C0480,P0109,2025-09-21 12:55:05,127,11,0
C0965,P0196,2026-04-12 11:02:27,108,3,0
C1486,P0198,2025-12-11 23:39:46,400,1,1
C1005,P0087,2025-08-07 22:55:00,146,13,1
C1735,P0046,2026-01-06 15:32:44,531,12,0
C1425,P0169,2026-04-19 00:20:22,314,12,1
C0610,P0005,2026-01-20 19:02:41,113,11,0
C0372,P0087,2025-11-25 01:35:40,210,11,0
C0865,P0031,2025-08-24 03:19:41,359,1,0
C0476,P0083,2025-07-09 08:48:37,114,6,0
C0190,P0032,2025-12-24 19:57:25,255,4,0
C0291,P0133,2025-06-10 17:36:27,205,13,0
C0326,P0153,2025-08-16 10:40:40,512,11,1
C1625,P0072,2026-03-08 01:25:32,251,1,0
C1748,P0172,2025-12-03 11:07:45,591,7,0
C0566,P0088,2025-10-04 20:39:43,58,10,1
C0528,P0099,2026-03-06 04:04:32,536,14,0
C1987,P0193,2026-04-01 03:22:08,62,5,0
C1135,P0129,2025-09-22 12:22:05,330,8,0
C0029,P0112,2025-06-09 08:38:02,135,12,0
C1699,P0197,2026-04-24 21:23:31,479,12,0
C1228,P0109,2025-12-18 11:53:29,280,9,0
C1703,P0004,2026-02-19 10:01:27,247,6,0
C1811,P0102,2025-12-31 11:22:41,175,13,1
C1933,P0188,2025-09-29 07:10:27,445,6,1
C1500,P0052,2025-10-18 04:25:30,115,5,0
C0877,P0086,2026-02-19 04:23:21,47,3,0
C1992,P0200,2025-12-07 02:02:34,30,7,0
C0299,P0077,2025-07-22 13:41:03,141,4,0
C0440,P0039,2025-06-21 07:22:04,439,12,0
C1231,P0183,2026-03-13 03:25:25,46,11,1
C1547,P0038,2026-01-28 23:09:34,431,3,0
C1472,P0134,2025-12-11 04:13:45,373,10,0
C1244,P0065,2025-10-04 15:41:33,236,8,0
C1467,P0052,2025-07-02 10:55:56,380,7,0
C0267,P0103,2025-12-17 11:02:20,321,4,0
C1945,P0140,2026-05-30 19:40:26,567,5,0
C1445,P0046,2026-03-01 12:09:43,273,9,1
C0381,P0118,2025-11-02 15:32:48,570,9,1
C0116,P0118,2025-08-18 07:05:23,264,11,0
C1504,P0049,2026-02-17 03:37:07,11,14,0
C1658,P0011,2026-04-10 20:31:54,352,6,0
C1239,P0173,2025-11-16 10:50:44,502,12,0
C0747,P0111,2025-09-11 14:56:51,317,10,0
C0921,P0054,2025-12-03 10:03:27,545,3,0
C0865,P0164,2025-09-30 13:03:01,338,3,0
C0798,P0092,2025-09-11 06:17:53,277,3,0
C0720,P0158,2025-12-28 23:54:13,504,13,0
C0685,P0079,2026-03-06 09:52:19,221,3,1
C0358,P0106,2026-05-18 14:50:24,511,5,0
C0576,P0166,2025-08-02 19:33:27,324,7,1
C0217,P0007,2025-09-21 01:06:46,282,1,1
C1746,P0169,2025-11-09 11:43:54,334,10,0
C1465,P0135,2025-07-17 21:31:35,500,13,1
C1330,P0052,2025-06-15 07:07:50,517,12,0
C0949,P0188,2026-04-27 07:09:46,520,1,0
C0644,P0171,2026-03-12 17:59:01,506,10,0
C1284,P0001,2025-06-17 13:20:31,75,14,0
C1202,P0189,2025-06-21 15:58:38,295,8,0
C1789,P0152,2026-01-26 02:44:10,296,2,0
C0756,P0123,2026-01-09 11:05:23,287,14,1
C0377,P0146,2026-04-01 08:14:31,160,12,1
C1437,P0016,2026-02-19 23:02:51,359,11,0
C1211,P0031,2026-04-19 19:56:09,264,5,0
C1553,P0039,2026-04-20 03:14:28,308,14,0
C1968,P0039,2025-10-29 21:57:41,493,4,0
C0542,P0158,2025-07-29 13:24:39,282,11,0
C1090,P0108,2026-05-06 21:06:21,272,14,1
C1828,P0018,2026-03-29 04:45:20,94,5,1
C0255,P0199,2025-11-22 19:25:37,257,1,0
C0383,P0186,2026-05-11 10:55:06,94,13,0
C0390,P0070,2025-08-06 05:19:57,48,8,0
C1688,P0086,2026-01-03 18:13:56,23,5,0
C1938,P0095,2026-05-15 07:14:48,361,14,0
C1785,P0170,2025-09-22 07:58:22,37,10,0
C1253,P0012,2026-03-17 10:15:54,159,7,1
C0905,P0149,2025-10-20 02:58:25,545,1,1
C0747,P0190,2025-09-20 02:43:40,121,2,1
C1716,P0117,2025-06-09 15:15:19,176,6,0
C0274,P0003,2026-02-15 20:37:59,139,11,0
C1746,P0166,2025-10-16 02:56:47,425,10,0
C1953,P0108,2025-09-23 04:24:20,382,11,0
C0580,P0123,2025-12-14 11:28:22,200,1,0
C1122,P0093,2025-07-02 08:06:32,26,2,0
C1196,P0127,2025-09-05 08:39:36,138,10,0
C1049,P0185,2025-09-09 21:06:52,89,7,1
C1787,P0144,2026-03-12 12:44:52,416,12,0
C0179,P0119,2025-07-22 14:34:31,437,9,1
C0954,P0173,2026-05-29 14:22:34,420,5,1
C0727,P0197,2025-06-12 10:23:18,558,5,0
C0480,P0187,2026-03-03 16:47:16,334,11,0
C1831,P0122,2026-05-25 23:50:33,127,3,1
C1363,P0010,2025-09-06 21:41:13,352,13,1
C0975,P0035,2025-08-03 23:56:35,522,12,0
C0623,P0038,2026-02-28 03:48:18,593,13,1
C1171,P0067,2025-12-02 15:14:42,524,7,0
C0122,P0084,2025-11-18 12:46:51,179,4,0
C1715,P0085,2025-11-30 20:46:53,455,13,0
C1160,P0087,2026-03-19 02:17:27,20,13,0
C1219,P0009,2025-06-27 23:28:57,338,13,0
C1017,P0071,2025-07-27 01:33:45,19,7,1
C1638,P0169,2025-12-26 21:26:11,412,1,0
C1452,P0001,2025-10-06 12:24:52,270,11,0
C1232,P0110,2025-10-04 02:06:02,373,9,1
C0306,P0012,2026-02-01 16:53:26,349,1,0
C1724,P0154,2025-08-10 23:07:39,498,14,1
C0937,P0164,2025-10-14 01:04:51,175,6,0
C0965,P0171,2025-12-06 03:53:08,29,2,1
C1214,P0141,2025-10-23 13:42:57,559,14,0
C1820,P0146,2025-11-27 19:32:10,319,12,0
C1343,P0185,2026-05-26 01:16:07,96,3,0
C1080,P0155,2025-12-31 13:02:42,115,9,0
C0232,P0068,2026-03-24 05:16:31,253,2,0
