transaction_id,customer_id,product_id,purchase_date,quantity,unit_price,total_amount,payment_method,returned
T00320,C0205,P0173,2026-04-25 17:49:21,3,434.1,1302.3,Mobile Money,0
T00321,C0562,P0068,2026-01-15 20:39:14,3,166.35,499.05,Mobile Money,0
T00322,C1267,P0025,2026-03-08 12:36:38,2,197.4,394.8,Mobile Money,0
T00323,C0164,P0121,2026-05-20 14:16:54,3,351.26,1053.78,Mobile Money,0
T00324,C0551,P0068,2026-01-06 13:13:21,4,166.35,665.4,Cash on Delivery,0
T00325,C1927,P0063,2025-06-11 04:10:05,4,382.0,1528.0,Card,1
T00326,C1722,P0122,2026-06-08 05:24:26,3,488.05,1464.15,Card,0
T00327,C0901,P0059,2025-12-03 13:43:11,4,253.83,1015.32,Card,0
T00328,C1112,P0036,2025-06-20 03:14:08,4,140.99,563.96,Cash on Delivery,0
T00329,C1244,P0025,2025-10-05 05:54:33,1,197.4,197.4,Cash on Delivery,1
T00330,C0954,P0019,2026-05-07 02:09:35,3,332.95,998.85,Mobile Money,0
T00331,C1447,P0066,2025-08-16 02:10:26,4,400.18,1600.72,Cash on Delivery,0
T00332,C0615,P0125,2025-06-10 09:23:02,2,96.25,192.5,Mobile Money,0
T00333,C0387,P0129,2026-04-26 14:05:53,3,467.63,1402.89,Card,0
T00334,C1406,P0127,2025-09-09 06:55:59,1,458.03,458.03,Card,0
T00335,C1291,P0124,2025-07-24 10:04:39,2,222.29,444.58,Card,1
T00336,C1405,P0022,2025-12-30 04:02:14,3,200.6,601.8,Cash on Delivery,0
T00337,C1923,P0057,2025-11-12 02:57:08,1,251.14,251.14,Mobile Money,1
T00338,C0896,P0158,2025-09-11 15:23:28,4,465.72,1862.88,Mobile Money,0
T00339,C1623,P0045,2025-09-18 08:30:42,4,148.43,593.72,Card,0
T00340,C1984,P0118,2025-06-18 21:29:34,4,263.51,1054.04,Mobile Money,1
T00341,C1458,P0182,2025-09-29 18:03:27,4,248.85,995.4,Card,0
T00342,C1695,P0103,2026-03-11 00:52:25,3,349.53,1048.59,Cash on Delivery,0
T00343,C0164,P0029,2025-06-27 11:58:16,3,387.26,1161.78,Card,0
T00344,C1143,P0105,2025-12-28 06:52:12,1,74.34,74.34,Card,0
T00345,C1219,P0085,2025-08-24 03:39:57,3,327.72,983.16,Mobile Money,1
T00346,C1612,P0089,2025-12-30 17:51:02,1,51.37,51.37,Cash on Delivery,0
T00347,C1908,P0139,2025-09-24 22:30:11,4,134.14,536.56,Mobile Money,1
T00348,C1533,P0139,2026-02-10 17:01:51,1,134.14,134.14,Card,0
T00349,C1166,P0154,2026-06-02 16:28:16,1,402.72,402.72,Cash on Delivery,0
T00350,C1930,P0064,2025-12-06 20:33:01,4,402.55,1610.2,Card,0
T00351,C1828,P0031,2026-05-18 07:01:23,3,365.86,1097.58,Mobile Money,0
T00352,C0788,P0010,2025-10-09 05:18:35,2,487.01,974.02,Card,0
T00353,C0062,P0125,2025-10-18 14:57:44,4,96.25,385.0,Mobile Money,0
T00354,C1095,P0079,2026-03-18 19:16:09,1,449.07,449.07,Cash on Delivery,1
T00355,C0140,P0090,2026-01-13 05:30:50,4,128.98,515.92,Cash on Delivery,0
T00356,C1912,P0060,2026-03-22 23:25:52,4,175.81,703.24,Cash on Delivery,0
T00357,C0528,P0078,2025-10-15 04:33:42,2,143.04,286.08,Card,0
T00358,C1491,P0029,2025-06-14 03:34:05,4,387.26,1549.04,Card,0
T00359,C0043,P0119,2025-06-23 01:07:21,3,482.8,1448.4,Card,0
T00360,C1077,P0096,2025-12-16 07:47:09,3,497.3,1491.9,Card,0
T00361,C1256,P0020,2026-01-20 12:55:39,3,107.93,323.79,Mobile Money,0
T00362,C0483,P0008,2025-10-20 02:13:23,2,8.5,17.0,Cash on Delivery,0
T00363,C1257,P0042,2025-11-26 09:13:01,1,283.82,283.82,Card,0
T00364,C1040,P0070,2025-09-29 19:30:54,3,52.61,157.83,Card,0
T00365,C0685,P0069,2025-12-19 05:17:56,1,258.49,258.49,Cash on Delivery,0
T00366,C1798,P0179,2026-04-22 16:10:55,2,178.36,356.72,Cash on Delivery,0
T00367,C1487,P0123,2025-07-02 08:15:52,1,25.33,25.33,Mobile Money,0
T00368,C1703,P0015,2026-02-20 11:39:13,2,405.16,810.32,Cash on Delivery,0
T00369,C1524,P0063,2026-04-27 00:12:54,1,382.0,382.0,Mobile Money,0
T00370,C1264,P0121,2026-06-06 17:49:06,2,351.26,702.52,Card,1
T00371,C0180,P0107,2025-10-20 23:11:50,3,352.73,1058.19,Card,0
T00372,C0934,P0016,2025-08-02 11:04:07,3,119.29,357.87,Card,0
T00373,C0589,P0053,2025-09-23 22:06:34,3,347.76,1043.28,Card,1
T00374,C0174,P0093,2026-02-19 09:27:26,1,290.57,290.57,Cash on Delivery,0
T00375,C1243,P0098,2025-09-01 22:41:40,2,476.77,953.54,Card,1
T00376,C0434,P0143,2026-03-25 19:52:47,3,320.02,960.06,Cash on Delivery,0
T00377,C0259,P0137,2026-02-09 15:29:11,2,235.01,470.02,Cash on Delivery,0
T00378,C0005,P0100,2025-07-26 00:39:51,3,42.3,126.9,Cash on Delivery,0
T00379,C0596,P0062,2026-03-09 17:49:19,4,278.68,1114.72,Card,0
T00380,C0336,P0133,2026-02-13 10:19:00,2,174.23,348.46,Mobile Money,0
T00381,C0044,P0063,2025-10-20 01:12:07,1,382.0,382.0,Card,0
T00382,C1806,P0153,2026-05-01 03:54:36,2,468.64,937.28,Mobile Money,0
T00383,C1180,P0086,2026-05-29 05:13:08,3,13.95,41.85,Mobile Money,0
T00384,C0426,P0019,2025-06-15 17:43:30,2,332.95,665.9,Card,0
T00385,C0214,P0020,2025-07-19 14:42:32,3,107.93,323.79,Cash on Delivery,0
T00386,C0950,P0079,2025-11-21 20:23:13,3,449.07,1347.21,Mobile Money,1
T00387,C0664,P0098,2026-03-04 00:39:41,1,476.77,476.77,Cash on Delivery,0
T00388,C0156,P0198,2026-02-26 01:54:46,1,118.55,118.55,Mobile Money,0
T00389,C0228,P0050,2026-06-02 17:28:13,3,117.83,353.49,Mobile Money,1
T00390,C0522,P0183,2026-03-19 09:08:00,1,287.88,287.88,Mobile Money,0
T00391,C0162,P0149,2025-07-03 22:41:18,2,311.04,622.08,Card,0
T00392,C1131,P0095,2025-07-30 22:05:28,1,17.04,17.04,Card,0
T00393,C0801,P0171,2025-08-17 20:01:44,3,275.23,825.69,Card,1
T00394,C1981,P0186,2026-03-25 19:13:30,2,241.47,482.94,Mobile Money,0
T00395,C1941,P0190,2025-11-17 13:27:19,1,459.96,459.96,Card,0
T00396,C0087,P0062,2025-07-19 15:03:53,4,278.68,1114.72,Cash on Delivery,0
T00397,C1281,P0073,2025-12-08 06:25:57,4,462.72,1850.88,Cash on Delivery,0
T00398,C0438,P0021,2026-01-25 21:03:09,2,484.94,969.88,Mobile Money,0
T00399,C0947,P0004,2026-04-20 19:43:42,1,170.19,170.19,Mobile Money,1
T00400,C0756,P0063,2025-12-16 09:50:06,3,382.0,1146.0,Mobile Money,0
T00401,C1204,P0036,2025-08-20 05:33:30,1,140.99,140.99,Cash on Delivery,1
T00402,C1949,P0174,2025-11-26 08:21:54,1,351.98,351.98,Mobile Money,0
T00403,C1499,P0111,2025-08-04 07:37:28,3,40.12,120.36,Mobile Money,0
T00404,C0400,P0153,2025-08-18 19:12:11,4,468.64,1874.56,Card,1
T00405,C0809,P0100,2026-02-27 08:34:49,1,42.3,42.3,Mobile Money,1
T00406,C1001,P0193,2025-12-21 22:15:05,1,315.64,315.64,Card,0
T00407,C0932,P0148,2026-02-02 05:24:54,1,54.89,54.89,Mobile Money,0
T00408,C1410,P0186,2026-02-20 21:27:34,4,241.47,965.88,Card,0
T00409,C1168,P0157,2025-12-10 11:37:07,1,128.76,128.76,Cash on Delivery,0
T00410,C1854,P0163,2025-10-15 19:59:27,3,479.48,1438.44,Mobile Money,0
T00411,C1489,P0107,2026-03-05 09:53:30,2,352.73,705.46,Mobile Money,0
T00412,C1860,P0132,2025-11-09 14:56:16,1,181.21,181.21,Card,0
T00413,C0673,P0179,2026-02-02 19:58:04,1,178.36,178.36,Cash on Delivery,0
T00414,C1099,P0078,2025-08-15 04:20:22,4,143.04,572.16,Cash on Delivery,0
T00415,C1543,P0025,2025-07-28 21:05:57,4,197.4,789.6,Mobile Money,1
T00416,C0778,P0113,2025-12-26 21:50:50,4,291.54,1166.16,Card,0
T00417,C0223,P0113,2026-02-09 09:57:06,4,291.54,1166.16,Cash on Delivery,0
T00418,C0134,P0018,2026-05-23 21:57:09,1,90.82,90.82,Cash on Delivery,1
T00419,C1676,P0135,2026-05-18 21:10:48,2,91.79,183.58,Card,0
T00420,C0511,P0169,2025-07-07 17:27:06,2,465.81,931.62,Mobile Money,0
T00421,C1561,P0191,2025-10-09 10:12:02,2,484.8,969.6,Mobile Money,0
T00422,C1367,P0181,2026-05-02 12:46:59,1,128.12,128.12,Mobile Money,0
T00423,C0958,P0073,2025-06-30 19:38:33,2,462.72,925.44,Cash on Delivery,0
T00424,C1161,P0194,2026-02-24 19:05:52,2,369.86,739.72,Cash on Delivery,0
T00425,C0473,P0067,2025-11-01 01:10:48,4,97.33,389.32,Mobile Money,0
T00426,C1207,P0093,2026-01-26 08:37:07,4,290.57,1162.28,Cash on Delivery,0
T00427,C0038,P0168,2025-06-16 10:30:22,2,396.83,793.66,Mobile Money,0
T00428,C0452,P0163,2025-09-07 04:07:35,3,479.48,1438.44,Card,0
T00429,C1166,P0187,2026-06-05 07:59:50,2,115.68,231.36,Cash on Delivery,0
T00430,C1735,P0175,2025-07-26 11:58:00,3,446.49,1339.47,Cash on Delivery,0
T00431,C0947,P0200,2026-05-31 21:32:11,2,270.37,540.74,Mobile Money,0
T00432,C0943,P0147,2026-04-16 05:56:46,2,107.31,214.62,Mobile Money,0
T00433,C1062,P0193,2026-04-16 13:52:48,2,315.64,631.28,Mobile Money,0
T00434,C1452,P0141,2026-02-01 04:04:52,2,343.56,687.12,Cash on Delivery,0
T00435,C1950,P0152,2025-06-19 18:59:03,4,63.49,253.96,Cash on Delivery,0
T00436,C1121,P0070,2025-10-19 00:46:08,2,52.61,105.22,Card,0
T00437,C0151,P0108,2026-03-16 10:57:59,3,151.77,455.31,Card,0
T00438,C0878,P0074,2026-02-13 08:44:10,1,118.13,118.13,Card,0
T00439,C1943,P0079,2026-05-10 14:19:30,4,449.07,1796.28,Mobile Money,0
T00440,C0767,P0036,2025-07-25 17:09:29,1,140.99,140.99,Card,1
T00441,C0259,P0129,2025-12-10 12:58:21,4,467.63,1870.52,Card,0
T00442,C0034,P0014,2025-08-25 01:51:16,1,11.57,11.57,Card,0
T00443,C1262,P0070,2025-11-28 10:47:28,1,52.61,52.61,Cash on Delivery,0
T00444,C1640,P0179,2025-10-27 04:44:24,1,178.36,178.36,Cash on Delivery,0
T00445,C1490,P0029,2026-03-27 11:59:31,3,387.26,1161.78,Cash on Delivery,0
T00446,C0847,P0048,2025-09-16 09:20:15,2,446.82,893.64,Card,1
T00447,C1936,P0117,2025-07-06 04:32:15,3,155.12,465.36,Cash on Delivery,0
T00448,C0650,P0185,2026-01-11 04:06:00,1,342.11,342.11,Cash on Delivery,0
T00449,C1859,P0147,2025-06-25 13:46:55,1,107.31,107.31,Cash on Delivery,0
T00450,C1611,P0164,2026-03-14 00:40:45,4,163.06,652.24,Cash on Delivery,0
T00451,C0480,P0161,2026-04-23 13:50:23,4,250.8,1003.2,Card,0
T00452,C0976,P0121,2026-02-24 12:38:14,3,351.26,1053.78,Card,0
T00453,C1926,P0009,2026-02-12 07:07:41,3,307.87,923.61,Card,0
T00454,C1627,P0123,2025-09-29 18:06:59,1,25.33,25.33,Cash on Delivery,0
T00455,C1686,P0125,2026-01-11 11:41:45,4,96.25,385.0,Card,0
T00456,C0485,P0104,2026-03-26 10:03:05,4,108.41,433.64,Cash on Delivery,0
T00457,C1489,P0149,2025-07-27 00:49:43,1,311.04,311.04,Card,0
T00458,C0565,P0184,2025-08-07 06:39:09,1,63.18,63.18,Cash on Delivery,0
T00459,C1810,P0040,2026-02-16 04:02:04,2,59.89,119.78,Mobile Money,0
T00460,C1293,P0175,2026-01-06 02:02:21,4,446.49,1785.96,Cash on Delivery,1
T00461,C0074,P0155,2025-06-14 19:23:12,2,214.62,429.24,Card,0
T00462,C0173,P0096,2025-06-15 05:07:00,1,497.3,497.3,Card,0
T00463,C0155,P0131,2026-02-03 14:59:43,2,366.37,732.74,Cash on Delivery,0
T00464,C0289,P0183,2025-07-06 07:35:44,3,287.88,863.64,Mobile Money,0
T00465,C0174,P0002,2025-11-07 12:08:12,3,390.95,1172.85,Cash on Delivery,1
T00466,C0759,P0074,2025-12-30 22:37:20,3,118.13,354.39,Card,0
T00467,C1927,P0161,2026-05-01 09:33:23,2,250.8,501.6,Card,1
T00468,C0907,P0143,2026-05-03 14:38:55,2,320.02,640.04,Card,0
T00469,C0027,P0128,2026-01-21 21:22:31,2,276.87,553.74,Card,0
T00470,C0202,P0135,2025-09-25 02:22:08,1,91.79,91.79,Mobile Money,0
T00471,C0670,P0021,2025-07-30 10:50:00,3,484.94,1454.82,Cash on Delivery,1
T00472,C0472,P0094,2025-07-28 10:22:25,4,118.94,475.76,Card,0
T00473,C0055,P0083,2026-03-14 06:19:58,3,333.43,1000.29,Cash on Delivery,0
T00474,C1030,P0143,2026-03-03 22:04:18,4,320.02,1280.08,Card,0
T00475,C1074,P0121,2025-06-21 10:26:05,2,351.26,702.52,Mobile Money,0
T00476,C0230,P0112,2026-05-02 21:27:25,2,445.55,891.1,Card,0
T00477,C0461,P0050,2025-11-06 20:05:47,2,117.83,235.66,Cash on Delivery,1
T00478,C1932,P0039,2026-03-17 04:45:23,4,249.43,997.72,Mobile Money,1
T00479,C0428,P0059,2025-08-11 14:47:11,4,253.83,1015.32,Mobile Money,1
T00480,C0498,P0132,2026-01-26 13:35:46,4,181.21,724.84,Cash on Delivery,0
T00481,C1617,P0048,2026-01-12 12:17:25,2,446.82,893.64,Card,0
T00482,C0230,P0049,2025-10-07 04:01:23,3,181.37,544.11,Mobile Money,0
T00483,C0277,P0077,2025-10-08 09:32:48,1,450.71,450.71,Cash on Delivery,0
T00484,C0721,P0105,2026-01-22 08:54:24,4,74.34,297.36,Cash on Delivery,0
T00485,C1275,P0016,2025-07-31 17:14:02,4,119.29,477.16,Cash on Delivery,0
T00486,C1976,P0028,2025-11-20 22:18:21,3,86.81,260.43,Mobile Money,0
T00487,C1390,P0080,2026-03-15 21:03:22,1,444.45,444.45,Card,0
T00488,C1486,P0052,2026-05-26 01:57:44,2,257.82,515.64,Card,0
T00489,C1517,P0166,2025-07-02 08:56:20,4,226.98,907.92,Mobile Money,0
T00490,C1705,P0048,2025-12-22 02:42:19,3,446.82,1340.46,Cash on Delivery,0
T00491,C1979,P0098,2025-10-06 04:32:54,2,476.77,953.54,Card,0
T00492,C0330,P0093,2026-01-10 16:31:50,3,290.57,871.71,Card,0
T00493,C1179,P0084,2025-10-26 10:33:52,2,156.16,312.32,Mobile Money,1
T00494,C0266,P0160,2026-01-24 18:14:05,4,56.05,224.2,Mobile Money,1
T00495,C0186,P0168,2025-07-19 19:41:08,1,396.83,396.83,Cash on Delivery,0
T00496,C0774,P0118,2026-03-11 03:27:08,1,263.51,263.51,Cash on Delivery,0
T00497,C0786,P0167,2025-09-04 04:57:50,3,279.08,837.24,Cash on Delivery,0
T00498,C0735,P0072,2025-12-20 12:02:30,1,339.47,339.47,Mobile Money,0
T00499,C1540,P0042,2026-01-03 11:02:52,1,283.82,283.82,Cash on Delivery,0
T00500,C0936,P0020,2025-11-13 15:58:27,4,107.93,431.72,Mobile Money,0
T00501,C0247,P0193,2025-07-26 05:01:11,4,315.64,1262.56,Mobile Money,0
T00502,C0953,P0044,2026-05-05 13:59:04,3,105.52,316.56,Mobile Money,1
T00503,C0144,P0047,2026-01-18 18:51:16,1,230.98,230.98,Cash on Delivery,0
T00504,C1778,P0183,2025-06-27 08:29:04,3,287.88,863.64,Card,1
T00505,C1808,P0193,2026-02-18 20:39:02,1,315.64,315.64,Card,0
T00506,C0692,P0119,2026-02-15 07:37:36,1,482.8,482.8,Cash on Delivery,0
T00507,C1402,P0117,2025-08-20 07:01:10,2,155.12,310.24,Mobile Money,0
T00508,C0863,P0038,2026-04-24 16:41:43,4,362.26,1449.04,Mobile Money,0
T00509,C0881,P0074,2025-06-21 20:13:09,2,118.13,236.26,Mobile Money,0
T00510,C0966,P0051,2025-10-19 23:42:26,4,179.52,718.08,Mobile Money,0
T00511,C1339,P0092,2026-01-14 17:45:26,4,220.03,880.12,Card,0
T00512,C0524,P0013,2026-01-07 12:21:24,1,305.73,305.73,Cash on Delivery,0
T00513,C1849,P0050,2026-01-30 01:18:11,4,117.83,471.32,Mobile Money,0
T00514,C1655,P0178,2025-08-26 06:46:05,1,473.89,473.89,Card,0
T00515,C1986,P0057,2025-12-23 06:46:12,2,251.14,502.28,Mobile Money,0
T00516,C0191,P0008,2025-09-17 05:02:26,2,8.5,17.0,Mobile Money,0
T00517,C1144,P0137,2025-10-06 16:24:28,4,235.01,940.04,Card,0
T00518,C0755,P0063,2025-07-14 05:49:22,4,382.0,1528.0,Cash on Delivery,0
T00519,C1805,P0131,2025-07-31 13:50:36,1,366.37,366.37,Card,1
T00520,C0052,P0137,2025-09-15 05:32:40,3,235.01,705.03,Card,0
T00521,C1901,P0062,2026-06-06 05:52:52,3,278.68,836.04,Card,0
T00522,C1375,P0008,2026-03-10 02:51:28,3,8.5,25.5,Mobile Money,0
T00523,C0685,P0125,2025-09-26 03:24:57,3,96.25,288.75,Card,0
T00524,C1855,P0053,2025-08-17 06:22:23,1,347.76,347.76,Mobile Money,0
T00525,C1519,P0095,2025-11-14 15:03:50,1,17.04,17.04,Card,0
T00526,C1427,P0057,2026-01-02 23:57:05,2,251.14,502.28,Mobile Money,0
T00527,C0606,P0067,2026-05-13 09:06:10,2,97.33,194.66,Mobile Money,1
T00528,C1629,P0138,2026-04-20 00:21:17,1,309.85,309.85,Mobile Money,0
T00529,C1585,P0146,2025-12-20 07:44:30,4,196.12,784.48,Card,0
T00530,C1291,P0023,2026-03-05 01:01:20,2,461.33,922.66,Cash on Delivery,0
T00531,C1976,P0073,2026-03-09 23:13:47,2,462.72,925.44,Mobile Money,0
T00532,C1079,P0088,2025-08-13 04:35:28,1,361.87,361.87,Card,0
T00533,C1289,P0153,2025-07-12 01:06:14,3,468.64,1405.92,Cash on Delivery,0
T00534,C0113,P0012,2025-07-11 23:21:53,3,491.7,1475.1,Mobile Money,0
T00535,C1032,P0166,2025-07-25 19:50:18,4,226.98,907.92,Card,0
T00536,C0893,P0175,2025-12-10 13:52:55,4,446.49,1785.96,Cash on Delivery,0
T00537,C1033,P0050,2026-02-13 10:55:02,3,117.83,353.49,Cash on Delivery,0
T00538,C0323,P0188,2025-12-19 10:58:21,4,489.06,1956.24,Card,0
T00539,C0622,P0053,2025-12-23 07:54:58,2,347.76,695.52,Cash on Delivery,0
T00540,C0821,P0145,2026-02-16 17:51:11,4,406.55,1626.2,Card,0
T00541,C0575,P0156,2025-06-16 05:18:01,2,495.3,990.6,Mobile Money,0
T00542,C0124,P0143,2025-09-30 19:48:44,3,320.02,960.06,Mobile Money,0
T00543,C0047,P0086,2025-08-22 21:10:28,2,13.95,27.9,Mobile Money,0
T00544,C0944,P0199,2026-01-03 11:58:02,4,487.33,1949.32,Cash on Delivery,1
T00545,C1739,P0020,2026-02-09 05:29:04,1,107.93,107.93,Mobile Money,1
T00546,C0804,P0130,2025-12-26 08:36:52,4,370.26,1481.04,Card,1
T00547,C1287,P0133,2025-07-02 00:09:16,4,174.23,696.92,Card,1
T00548,C1302,P0198,2025-07-09 18:44:59,4,118.55,474.2,Mobile Money,0
T00549,C1469,P0046,2025-10-22 05:27:58,4,314.06,1256.24,Cash on Delivery,0
T00550,C0724,P0110,2025-06-22 04:07:56,2,253.25,506.5,Cash on Delivery,0
T00551,C0803,P0028,2026-04-13 16:35:55,3,86.81,260.43,Mobile Money,1
T00552,C0265,P0129,2025-06-21 13:51:29,1,467.63,467.63,Mobile Money,0
T00553,C1792,P0009,2025-06-14 13:22:21,2,307.87,615.74,Card,0
T00554,C2000,P0191,2025-12-10 17:36:49,2,484.8,969.6,Mobile Money,0
T00555,C1207,P0186,2026-04-09 11:00:20,2,241.47,482.94,Card,0
T00556,C1427,P0141,2026-01-09 06:27:17,1,343.56,343.56,Mobile Money,0
T00557,C1089,P0161,2025-10-28 12:28:32,2,250.8,501.6,Mobile Money,0
T00558,C0555,P0188,2025-07-23 22:29:34,4,489.06,1956.24,Mobile Money,1
T00559,C0797,P0017,2025-06-09 05:43:18,4,65.41,261.64,Mobile Money,1
T00560,C0044,P0183,2025-09-01 03:14:10,3,287.88,863.64,Mobile Money,0
T00561,C1926,P0133,2025-10-15 14:39:40,4,174.23,696.92,Card,0
T00562,C1465,P0007,2026-04-27 03:27:55,2,95.79,191.58,Cash on Delivery,1
T00563,C1582,P0054,2026-04-17 03:19:35,4,471.74,1886.96,Card,1
T00564,C1219,P0138,2025-07-08 03:45:14,4,309.85,1239.4,Cash on Delivery,0
T00565,C1371,P0153,2026-05-26 18:44:00,3,468.64,1405.92,Card,0
T00566,C0672,P0061,2025-10-23 16:44:12,2,76.72,153.44,Cash on Delivery,0
T00567,C1512,P0151,2025-12-22 19:31:57,3,173.61,520.83,Card,0
T00568,C1507,P0037,2025-10-08 02:24:56,3,64.2,192.6,Cash on Delivery,0
T00569,C0344,P0013,2026-03-21 11:09:49,2,305.73,611.46,Mobile Money,0
T00570,C0264,P0193,2026-01-21 23:51:20,4,315.64,1262.56,Cash on Delivery,0
T00571,C0924,P0083,2026-01-07 15:28:50,1,333.43,333.43,Card,1
T00572,C1243,P0078,2026-04-02 14:24:02,4,143.04,572.16,Mobile Money,0
T00573,C1833,P0146,2026-01-20 12:16:07,2,196.12,392.24,Cash on Delivery,0
T00574,C0741,P0198,2025-07-25 17:53:17,1,118.55,118.55,Card,0
T00575,C0310,P0089,2025-10-18 09:01:00,1,51.37,51.37,Mobile Money,0
T00576,C1749,P0164,2025-09-22 01:11:50,1,163.06,163.06,Mobile Money,0
T00577,C1124,P0098,2025-07-31 11:07:34,4,476.77,1907.08,Mobile Money,0
T00578,C1068,P0145,2025-06-29 04:21:28,2,406.55,813.1,Mobile Money,0
T00579,C0910,P0130,2026-03-09 02:46:44,3,370.26,1110.78,Card,0
T00580,C0531,P0169,2026-06-08 03:58:14,2,465.81,931.62,Mobile Money,0
T00581,C1881,P0080,2025-10-10 06:42:47,3,444.45,1333.35,Cash on Delivery,0
T00582,C1008,P0001,2025-10-09 18:02:07,2,190.4,380.8,Cash on Delivery,0
T00583,C1274,P0027,2026-03-02 06:00:09,2,273.63,547.26,Mobile Money,0
T00584,C1299,P0179,2025-12-12 02:55:15,2,178.36,356.72,Mobile Money,0
T00585,C1280,P0141,2025-11-10 19:10:34,4,343.56,1374.24,Cash on Delivery,1
T00586,C0456,P0114,2026-01-17 19:45:35,4,22.79,91.16,Card,0
T00587,C1631,P0184,2026-03-11 14:49:23,2,63.18,126.36,Cash on Delivery,1
T00588,C1979,P0173,2025-07-27 08:15:39,1,434.1,434.1,Card,0
T00589,C0917,P0167,2026-05-10 20:06:31,4,279.08,1116.32,Cash on Delivery,0
T00590,C1081,P0183,2025-10-31 18:22:05,4,287.88,1151.52,Cash on Delivery,0
T00591,C0989,P0102,2025-10-19 23:43:35,1,189.48,189.48,Cash on Delivery,1
T00592,C0561,P0070,2026-02-25 18:43:35,2,52.61,105.22,Mobile Money,0
T00593,C1371,P0172,2025-07-11 19:45:21,3,75.78,227.34,Mobile Money,0
T00594,C0714,P0005,2026-02-02 10:36:20,3,15.19,45.57,Cash on Delivery,0
T00595,C1722,P0179,2025-09-25 08:37:12,1,178.36,178.36,Mobile Money,0
T00596,C1930,P0092,2025-07-06 15:34:12,4,220.03,880.12,Card,0
T00597,C0501,P0178,2025-12-09 06:45:59,3,473.89,1421.67,Mobile Money,0
T00598,C1172,P0165,2025-08-05 21:14:04,4,243.85,975.4,Card,0
T00599,C1402,P0013,2026-01-21 11:34:39,3,305.73,917.19,Card,0
T00600,C1372,P0109,2026-02-24 12:41:09,3,434.2,1302.6,Mobile Money,0
T00601,C0813,P0102,2025-12-06 03:14:39,4,189.48,757.92,Mobile Money,0
T00602,C1209,P0060,2026-02-03 13:55:33,4,175.81,703.24,Cash on Delivery,0
T00603,C1747,P0054,2026-01-27 21:51:32,1,471.74,471.74,Cash on Delivery,0
T00604,C1294,P0037,2025-07-05 15:10:06,1,64.2,64.2,Mobile Money,0
T00605,C1532,P0095,2026-03-15 18:10:32,4,17.04,68.16,Mobile Money,0
T00606,C1747,P0172,2025-07-23 17:01:44,2,75.78,151.56,Mobile Money,0
T00607,C0023,P0042,2025-06-16 23:35:18,1,283.82,283.82,Cash on Delivery,1
T00608,C0496,P0192,2025-09-09 14:05:22,4,112.32,449.28,Mobile Money,0
T00609,C0700,P0132,2026-03-14 14:00:36,1,181.21,181.21,Card,1
T00610,C1469,P0018,2025-08-10 23:41:32,3,90.82,272.46,Card,0
T00611,C0627,P0049,2026-05-17 12:51:27,3,181.37,544.11,Card,0
T00612,C1234,P0039,2025-12-27 11:31:41,1,249.43,249.43,Card,0
T00613,C0565,P0006,2025-09-27 09:24:01,3,469.58,1408.74,Cash on Delivery,0
T00614,C1857,P0025,2025-08-26 18:29:18,3,197.4,592.2,Mobile Money,0
T00615,C0264,P0133,2026-01-21 15:48:45,1,174.23,174.23,Mobile Money,0
T00616,C1579,P0039,2025-08-07 13:13:02,3,249.43,748.29,Cash on Delivery,0
T00617,C1915,P0082,2025-07-07 02:44:44,2,292.44,584.88,Cash on Delivery,0
T00618,C1540,P0133,2025-11-18 09:25:15,3,174.23,522.69,Cash on Delivery,0
T00619,C0897,P0108,2025-07-12 09:11:58,1,151.77,151.77,Mobile Money,0
T00620,C1197,P0094,2026-03-25 08:47:41,4,118.94,475.76,Mobile Money,1
T00621,C0790,P0193,2025-11-28 02:39:24,3,315.64,946.92,Card,0
T00622,C1810,P0200,2026-03-11 04:58:17,4,270.37,1081.48,Mobile Money,1
T00623,C1652,P0153,2025-09-24 09:58:01,4,468.64,1874.56,Cash on Delivery,0
T00624,C0798,P0084,2026-01-02 04:22:51,3,156.16,468.48,Cash on Delivery,0
T00625,C1233,P0080,2026-04-06 02:05:35,2,444.45,888.9,Cash on Delivery,0
T00626,C1595,P0010,2025-08-17 23:30:00,3,487.01,1461.03,Mobile Money,0
T00627,C1915,P0051,2025-12-23 06:15:45,4,179.52,718.08,Card,0
T00628,C1470,P0137,2025-11-26 02:32:42,2,235.01,470.02,Card,0
T00629,C0009,P0081,2025-10-15 13:44:17,1,85.01,85.01,Cash on Delivery,0
T00630,C0807,P0101,2025-08-19 11:52:30,4,426.31,1705.24,Cash on Delivery,0
T00631,C0110,P0136,2026-04-16 15:25:13,1,248.35,248.35,Card,0
T00632,C1397,P0066,2025-07-22 13:47:13,2,400.18,800.36,Mobile Money,0
T00633,C0976,P0152,2026-04-18 08:24:23,4,63.49,253.96,Card,0
T00634,C1439,P0083,2026-02-17 12:32:50,3,333.43,1000.29,Mobile Money,0
T00635,C1350,P0139,2025-09-27 23:47:35,2,134.14,268.28,Mobile Money,0
T00636,C0176,P0160,2025-10-18 01:47:02,3,56.05,168.15,Cash on Delivery,0
T00637,C1091,P0013,2025-12-16 09:51:44,3,305.73,917.19,Cash on Delivery,0
T00638,C1577,P0184,2025-07-05 18:41:35,4,63.18,252.72,Cash on Delivery,0
T00639,C1958,P0184,2025-09-26 10:58:51,3,63.18,189.54,Cash on Delivery,0
