customer_id,age,gender,region,signup_date,preferred_device,loyalty_tier
C1705,59.0,Male,Kumasi,2023-12-02,Mobile,Platinum
C1706,53.0,Male,Accra,2026-01-31,Mobile,Platinum
C1707,37.0,Female,Accra,2026-01-30,Mobile,Bronze
C1708,21.0,Male,Cape Coast,2023-06-15,Tablet,Bronze
C1709,24.0,Female,Accra,2025-07-27,Desktop,Bronze
C1710,18.0,Male,Takoradi,2024-03-26,,Bronze
C1711,61.0,Male,Accra,2023-12-24,Tablet,Silver
C1712,62.0,Male,Kumasi,2025-02-25,Tablet,Gold
C1713,59.0,Male,Accra,2026-05-28,Mobile,Gold
C1714,64.0,Female,Takoradi,2023-11-29,Mobile,Silver
C1715,30.0,Male,Accra,2026-03-22,Tablet,Bronze
C1716,39.0,Male,Kumasi,2023-10-08,Desktop,Silver
C1717,38.0,Male,Accra,2024-11-10,Mobile,Platinum
C1718,39.0,Female,Cape Coast,2024-08-07,Mobile,Platinum
C1719,45.0,Male,Kumasi,2025-04-26,Desktop,Platinum
C1720,26.0,Female,Kumasi,2024-07-02,,Silver
C1721,43.0,Female,Accra,2024-11-16,Desktop,Bronze
C1722,26.0,Female,Accra,2024-05-17,Tablet,Silver
C1723,32.0,Female,Takoradi,2025-04-02,Tablet,Gold
C1724,27.0,Male,Accra,2026-06-05,Desktop,Platinum
C1725,41.0,Male,Tamale,2023-07-09,Desktop,Platinum
C1726,59.0,Female,Tamale,2024-06-27,Mobile,Platinum
C1727,25.0,Female,Tamale,2024-07-25,Mobile,Bronze
C1728,41.0,Female,Takoradi,2025-10-12,Mobile,Bronze
C1729,33.0,Female,Accra,2026-01-10,Desktop,Platinum
C1730,66.0,Male,Accra,2025-08-26,Mobile,Platinum
C1731,43.0,Female,Cape Coast,2023-10-15,Mobile,Silver
C1732,44.0,Male,Takoradi,2025-04-22,Mobile,Gold
C1733,54.0,Male,Cape Coast,2024-10-21,Desktop,Bronze
C1734,21.0,Male,Tamale,2026-04-19,Tablet,Platinum
C1735,67.0,Female,Cape Coast,2025-05-17,Tablet,Gold
C1736,41.0,Female,Takoradi,2024-11-12,Desktop,Platinum
C1737,36.0,Female,Cape Coast,2023-06-14,Desktop,Silver
C1738,53.0,Female,Accra,2024-08-21,Mobile,Gold
C1739,56.0,Female,Tamale,2026-05-16,Mobile,Silver
C1740,27.0,Male,Accra,2025-07-04,Tablet,Bronze
C1741,42.0,Male,Tamale,2026-05-20,Tablet,Bronze
C1742,,Male,Tamale,2023-11-05,Tablet,Gold
C1743,36.0,Male,Takoradi,2026-02-26,Tablet,Bronze
C1744,53.0,Male,Cape Coast,2024-04-22,Desktop,Platinum
C1745,27.0,Male,Takoradi,2023-08-28,Tablet,Platinum
C1746,,Female,Cape Coast,2025-09-18,Desktop,Gold
C1747,67.0,Male,Accra,2023-10-28,Desktop,Bronze
C1748,22.0,Female,Tamale,2026-03-16,Desktop,Platinum
C1749,64.0,Female,Tamale,2026-02-20,Mobile,Bronze
C1750,66.0,Male,Cape Coast,2023-12-30,Tablet,Gold
C1751,52.0,Male,Tamale,2025-05-27,,Silver
C1752,,Female,Tamale,2026-05-09,Desktop,Bronze
C1753,51.0,Female,Cape Coast,2024-09-11,Tablet,Platinum
C1754,50.0,Female,Cape Coast,2025-07-17,Mobile,Bronze
C1755,38.0,Female,Takoradi,2023-12-17,Desktop,Platinum
C1756,34.0,Female,Takoradi,2023-10-27,Desktop,Bronze
C1757,39.0,Male,Cape Coast,2025-01-20,Mobile,Silver
C1758,65.0,Female,Takoradi,2025-10-14,Tablet,Bronze
C1759,54.0,Female,Tamale,2026-01-13,Mobile,Platinum
C1760,32.0,Female,Takoradi,2024-05-11,Desktop,Gold
C1761,52.0,Male,Kumasi,2026-04-28,Mobile,Silver
C1762,45.0,Female,Cape Coast,2025-03-05,Mobile,Bronze
C1763,24.0,Female,Accra,2024-12-17,Desktop,Silver
C1764,49.0,Male,Cape Coast,2023-08-19,Desktop,Bronze
C1765,28.0,Female,Tamale,2025-06-03,Tablet,Platinum
C1766,27.0,Female,Accra,2024-04-11,Tablet,Platinum
C1767,26.0,Male,Takoradi,2026-05-22,Desktop,Platinum
C1768,31.0,Female,Cape Coast,2026-04-15,Mobile,Platinum
C1769,30.0,Male,Kumasi,2024-04-14,Desktop,Platinum
C1770,42.0,Female,Kumasi,2024-03-05,Tablet,Gold
C1771,,Female,Tamale,2023-09-03,Mobile,Platinum
C1772,52.0,Male,Cape Coast,2025-08-23,Mobile,Gold
C1773,24.0,Female,Accra,2025-10-10,Desktop,Platinum
C1774,38.0,Male,Cape Coast,2026-01-11,Tablet,Bronze
C1775,35.0,Male,Cape Coast,2026-04-13,Desktop,Gold
C1776,20.0,Male,Cape Coast,2025-09-09,,Platinum
C1777,59.0,Female,Kumasi,2025-09-25,Desktop,Bronze
C1778,56.0,Female,Cape Coast,2026-05-15,,Platinum
C1779,58.0,Female,Kumasi,2026-03-09,Desktop,Platinum
C1780,66.0,Female,Cape Coast,2026-01-30,Tablet,Platinum
C1781,28.0,Male,Accra,2025-01-18,Tablet,Silver
C1782,56.0,Female,Kumasi,2024-06-09,Tablet,Platinum
C1783,41.0,Female,Cape Coast,2024-10-06,Tablet,Platinum
C1784,63.0,Male,Cape Coast,2025-06-30,Mobile,Gold
C1785,36.0,Female,Kumasi,2025-04-02,Mobile,Silver
C1786,21.0,Female,Tamale,2025-12-18,Desktop,Gold
C1787,43.0,Male,Kumasi,2023-10-19,Desktop,Gold
C1788,55.0,Female,Kumasi,2024-11-09,Desktop,Silver
C1789,59.0,Female,Kumasi,2024-03-24,Mobile,Silver
C1790,49.0,Male,Accra,2025-10-18,,Gold
C1791,56.0,Female,Tamale,2026-03-22,Tablet,Platinum
C1792,62.0,Female,Accra,2023-07-02,Mobile,Silver
C1793,63.0,Female,Kumasi,2024-01-09,Mobile,Gold
C1794,53.0,Female,Cape Coast,2025-06-22,Mobile,Bronze
C1795,57.0,Female,Accra,2026-04-15,Mobile,Bronze
C1796,54.0,Female,Cape Coast,2025-07-17,,Bronze
C1797,50.0,Female,Takoradi,2025-05-04,Tablet,Bronze
C1798,53.0,Female,Kumasi,2026-01-17,Mobile,Bronze
C1799,20.0,Male,Cape Coast,2023-09-20,Tablet,Gold
C1800,26.0,Female,Accra,2026-01-14,Mobile,Bronze
C1801,25.0,Female,Takoradi,2025-11-17,Tablet,Platinum
C1802,50.0,Male,Tamale,2023-09-26,,Silver
C1803,23.0,Male,Kumasi,2025-11-29,Mobile,Gold
C1804,58.0,Female,Tamale,2025-08-11,Desktop,Bronze
C1805,56.0,Female,Cape Coast,2023-10-29,Desktop,Bronze
C1806,21.0,Female,Cape Coast,2026-01-27,Desktop,Platinum
C1807,30.0,Male,Takoradi,2024-03-31,Mobile,Gold
C1808,66.0,Female,Takoradi,2024-04-15,Desktop,Bronze
C1809,19.0,Male,Accra,2025-12-12,Tablet,Silver
C1810,22.0,Female,Cape Coast,2024-12-07,Desktop,Gold
C1811,61.0,Female,Accra,2025-06-07,Tablet,Silver
C1812,44.0,Female,Tamale,2023-06-11,Mobile,Platinum
C1813,49.0,Female,Takoradi,2024-04-03,Mobile,Silver
C1814,38.0,Female,Kumasi,2024-10-03,Mobile,Platinum
C1815,25.0,Female,Tamale,2025-04-29,Mobile,Gold
C1816,55.0,Male,Tamale,2025-09-03,Desktop,Platinum
C1817,25.0,Female,Tamale,2023-10-03,Mobile,Silver
C1818,67.0,Female,Cape Coast,2024-11-12,Mobile,Gold
C1819,20.0,Female,Cape Coast,2024-08-28,Tablet,Gold
C1820,61.0,Female,Accra,2025-04-09,Mobile,Silver
C1821,20.0,Female,Kumasi,2025-11-02,Mobile,Platinum
C1822,39.0,Male,Takoradi,2023-08-08,Desktop,Bronze
C1823,23.0,Male,Kumasi,2024-02-24,Mobile,Silver
C1824,19.0,Female,Takoradi,2025-10-29,Desktop,Platinum
C1825,40.0,Male,Takoradi,2026-01-03,Mobile,Gold
C1826,61.0,Female,Kumasi,2024-09-27,Mobile,Platinum
C1827,19.0,Female,Kumasi,2024-09-04,Desktop,Platinum
C1828,55.0,Male,Accra,2025-10-19,Mobile,Silver
C1829,34.0,Male,Tamale,2025-12-29,Mobile,Gold
C1830,52.0,Male,Accra,2023-12-11,Desktop,Platinum
C1831,51.0,Female,Kumasi,2024-08-17,Mobile,Gold
C1832,40.0,Male,Cape Coast,2026-03-12,Mobile,Bronze
C1833,47.0,Female,Tamale,2024-05-04,Tablet,Platinum
C1834,69.0,Male,Kumasi,2023-06-13,,Silver
C1835,25.0,Male,Takoradi,2024-05-27,Desktop,Platinum
C1836,39.0,Female,Kumasi,2026-02-27,Desktop,Silver
C1837,61.0,Male,Takoradi,2024-12-25,Tablet,Silver
C1838,53.0,Female,Kumasi,2025-08-05,Desktop,Silver
C1839,22.0,Male,Takoradi,2025-07-28,Desktop,Silver
C1840,,Female,Kumasi,2026-01-03,Desktop,Platinum
C1841,46.0,Male,Accra,2025-04-04,Desktop,Silver
C1842,48.0,Female,Tamale,2023-10-21,Tablet,Silver
C1843,64.0,Female,Tamale,2023-09-05,Tablet,Gold
C1844,33.0,Male,Accra,2024-02-06,Tablet,Bronze
C1845,59.0,Male,Takoradi,2023-12-09,Mobile,Platinum
C1846,47.0,Female,Cape Coast,2026-02-09,Tablet,Bronze
C1847,,Male,Takoradi,2026-04-11,Tablet,Platinum
C1848,29.0,Female,Tamale,2025-03-28,Tablet,Gold
C1849,34.0,Male,Cape Coast,2026-01-26,Mobile,Silver
C1850,33.0,Female,Kumasi,2023-09-09,,Platinum
C1851,29.0,Female,Tamale,2026-05-16,Mobile,Bronze
C1852,25.0,Female,Cape Coast,2025-10-01,Desktop,Silver
C1853,37.0,Female,Accra,2023-08-02,Desktop,Bronze
C1854,20.0,Male,Tamale,2024-09-19,Desktop,Gold
C1855,33.0,Female,Takoradi,2025-01-22,Desktop,Gold
C1856,47.0,Female,Tamale,2024-07-16,Mobile,Gold
C1857,62.0,Female,Kumasi,2024-01-20,Tablet,Platinum
C1858,40.0,Male,Kumasi,2023-08-05,Mobile,Bronze
C1859,45.0,Male,Kumasi,2023-09-28,Mobile,Platinum
C1860,68.0,Female,Kumasi,2025-01-14,Tablet,Platinum
C1861,57.0,Female,Accra,2025-06-09,Desktop,Bronze
C1862,22.0,Female,Takoradi,2023-12-20,,Platinum
C1863,37.0,Female,Tamale,2023-12-07,Mobile,Silver
C1864,57.0,Male,Takoradi,2024-07-30,Mobile,Silver
C1865,61.0,Female,Kumasi,2025-11-15,Mobile,Gold
C1866,18.0,Male,Cape Coast,2023-09-12,Mobile,Silver
C1867,47.0,Female,Accra,2024-02-03,Mobile,Platinum
C1868,38.0,Male,Takoradi,2023-07-30,Mobile,Gold
C1869,37.0,Male,Tamale,2024-03-27,Desktop,Bronze
C1870,23.0,Female,Kumasi,2023-12-30,Mobile,Bronze
C1871,39.0,Female,Tamale,2025-10-31,,Gold
C1872,35.0,Male,Takoradi,2025-02-27,Mobile,Platinum
C1873,25.0,Female,Cape Coast,2024-10-15,Mobile,Silver
C1874,56.0,Male,Takoradi,2023-08-19,Desktop,Bronze
C1875,49.0,Male,Cape Coast,2025-12-10,Tablet,Platinum
C1876,50.0,Male,Tamale,2024-02-17,Desktop,Silver
C1877,33.0,Male,Tamale,2025-02-17,Mobile,Bronze
C1878,29.0,Male,Kumasi,2025-08-01,Desktop,Platinum
C1879,55.0,Female,Kumasi,2025-01-10,Mobile,Gold
C1880,69.0,Female,Tamale,2025-03-23,Tablet,Gold
C1881,51.0,Male,Takoradi,2023-09-04,Tablet,Bronze
C1882,31.0,Female,Cape Coast,2025-11-14,Mobile,Platinum
C1883,53.0,Female,Tamale,2023-07-08,Desktop,Gold
C1884,50.0,Female,Accra,2023-06-22,Desktop,Gold
C1885,40.0,Male,Tamale,2025-10-28,Tablet,Platinum
C1886,67.0,Male,Accra,2023-12-18,Tablet,Gold
C1887,62.0,Female,Kumasi,2023-07-07,Tablet,Silver
C1888,19.0,Female,Cape Coast,2025-10-26,Tablet,Bronze
C1889,58.0,Female,Tamale,2025-04-12,Desktop,Bronze
C1890,38.0,Female,Takoradi,2025-12-28,Mobile,Silver
C1891,,Female,Kumasi,2024-05-29,Tablet,Platinum
C1892,44.0,Female,Cape Coast,2023-12-13,Mobile,Bronze
C1893,26.0,Male,Cape Coast,2024-09-09,Mobile,Platinum
C1894,18.0,Female,Accra,2025-04-18,Desktop,Gold
C1895,28.0,Female,Takoradi,2024-01-11,Tablet,Bronze
C1896,20.0,Male,Accra,2025-06-08,Tablet,Platinum
C1897,69.0,Male,Kumasi,2025-04-23,Desktop,Bronze
C1898,40.0,Male,Tamale,2024-07-19,Tablet,Gold
C1899,43.0,Female,Cape Coast,2024-11-14,Tablet,Platinum
C1900,,Female,Cape Coast,2026-05-01,Desktop,Gold
C1901,35.0,Male,Kumasi,2025-05-25,Mobile,Bronze
C1902,,Female,Accra,2023-11-23,Desktop,Bronze
C1903,52.0,Male,Tamale,2025-05-20,Mobile,Bronze
C1904,39.0,Male,Tamale,2024-04-15,Desktop,Platinum
C1905,,Female,Takoradi,2025-04-08,Tablet,Gold
C1906,32.0,Female,Takoradi,2025-01-07,Mobile,Silver
C1907,39.0,Male,Accra,2023-06-28,Mobile,Bronze
C1908,54.0,Male,Kumasi,2025-11-24,Mobile,Silver
C1909,69.0,Female,Kumasi,2025-06-02,,Silver
C1910,59.0,Female,Cape Coast,2026-03-18,Mobile,Bronze
C1911,29.0,Female,Tamale,2026-05-07,,Platinum
C1912,64.0,Female,Accra,2024-07-01,Mobile,Silver
C1913,66.0,Male,Tamale,2025-10-28,Desktop,Platinum
C1914,59.0,Male,Tamale,2024-12-26,Tablet,Silver
C1915,55.0,Male,Takoradi,2025-10-02,Tablet,Platinum
C1916,35.0,Male,Takoradi,2025-07-05,Mobile,Bronze
C1917,62.0,Female,Tamale,2025-12-17,Desktop,Gold
C1918,52.0,Male,Tamale,2025-11-22,Desktop,Platinum
C1919,47.0,Female,Kumasi,2023-09-09,Tablet,Bronze
C1920,41.0,Male,Tamale,2025-04-30,Tablet,Gold
C1921,59.0,Male,Takoradi,2024-12-17,Tablet,Platinum
C1922,47.0,Female,Accra,2024-10-12,Desktop,Gold
C1923,,Female,Tamale,2025-04-09,,Silver
C1924,23.0,Female,Kumasi,2025-07-19,Desktop,Gold
C1925,20.0,Female,Kumasi,2023-09-19,Tablet,Silver
C1926,33.0,Female,Cape Coast,2024-10-05,Tablet,Platinum
C1927,24.0,Male,Takoradi,2024-03-10,Tablet,Platinum
C1928,69.0,Female,Takoradi,2025-12-09,Desktop,Silver
C1929,31.0,Male,Takoradi,2023-08-02,Tablet,Bronze
C1930,26.0,Female,Kumasi,2023-11-04,Mobile,Silver
C1931,32.0,Male,Cape Coast,2024-08-27,,Bronze
C1932,38.0,Female,Tamale,2024-05-07,Desktop,Silver
C1933,52.0,Male,Cape Coast,2026-03-13,Mobile,Bronze
C1934,19.0,Female,Takoradi,2024-07-30,Desktop,Silver
C1935,44.0,Male,Cape Coast,2025-07-26,,Bronze
C1936,19.0,Female,Tamale,2025-04-25,Mobile,Silver
C1937,52.0,Male,Cape Coast,2025-05-23,Mobile,Platinum
C1938,35.0,Female,Takoradi,2024-03-17,Desktop,Bronze
C1939,31.0,Female,Kumasi,2024-12-02,Tablet,Bronze
C1940,37.0,Male,Tamale,2023-08-17,Desktop,Bronze
C1941,35.0,Male,Cape Coast,2024-09-17,Tablet,Bronze
C1942,27.0,Male,Cape Coast,2025-06-30,Mobile,Silver
C1943,42.0,Male,Kumasi,2023-12-09,Desktop,Silver
C1944,,Female,Tamale,2024-03-31,Tablet,Platinum
C1945,42.0,Male,Kumasi,2024-10-29,Tablet,Gold
C1946,50.0,Female,Kumasi,2024-11-27,Mobile,Silver
C1947,53.0,Female,Tamale,2024-03-26,Mobile,Silver
C1948,48.0,Female,Takoradi,2024-04-09,Desktop,Silver
C1949,31.0,Male,Takoradi,2024-08-09,Desktop,Platinum
C1950,18.0,Female,Kumasi,2025-04-19,Mobile,Platinum
C1951,63.0,Male,Kumasi,2024-05-31,Desktop,Platinum
C1952,33.0,Female,Tamale,2024-09-02,Tablet,Gold
C1953,63.0,Male,Tamale,2023-08-24,Mobile,Bronze
C1954,69.0,Male,Accra,2025-10-09,Desktop,Gold
C1955,20.0,Female,Kumasi,2026-03-08,Desktop,Bronze
C1956,52.0,Female,Accra,2023-12-12,Tablet,Silver
C1957,58.0,Male,Cape Coast,2026-01-06,Desktop,Platinum
C1958,23.0,Female,Cape Coast,2025-11-29,Desktop,Gold
C1959,42.0,Female,Accra,2025-11-05,Desktop,Silver
C1960,30.0,Female,Tamale,2026-03-22,Tablet,Silver
C1961,51.0,Female,Takoradi,2025-04-16,Tablet,Platinum
C1962,25.0,Male,Takoradi,2026-03-07,Mobile,Bronze
C1963,38.0,Female,Tamale,2023-06-28,Tablet,Silver
C1964,51.0,Female,Kumasi,2025-09-14,Mobile,Gold
C1965,21.0,Female,Kumasi,2026-01-27,,Bronze
C1966,42.0,Female,Kumasi,2024-12-31,Desktop,Platinum
C1967,32.0,Male,Accra,2024-02-19,Desktop,Gold
C1968,21.0,Female,Accra,2023-12-18,Mobile,Bronze
C1969,62.0,Female,Takoradi,2025-04-21,Tablet,Bronze
C1970,29.0,Female,Takoradi,2024-10-07,Mobile,Silver
C1971,49.0,Female,Takoradi,2024-11-19,Desktop,Silver
C1972,49.0,Female,Cape Coast,2025-11-23,Tablet,Silver
C1973,45.0,Male,Takoradi,2023-06-22,Tablet,Silver
C1974,30.0,Female,Tamale,2024-08-09,Mobile,Silver
C1975,48.0,Female,Tamale,2024-09-26,Mobile,Bronze
C1976,31.0,Male,Tamale,2026-05-16,Mobile,Platinum
C1977,37.0,Male,Tamale,2024-02-24,Mobile,Gold
C1978,35.0,Female,Cape Coast,2026-04-01,Tablet,Platinum
C1979,46.0,Female,Cape Coast,2024-11-28,Desktop,Platinum
C1980,23.0,Female,Tamale,2025-05-28,Tablet,Platinum
C1981,49.0,Male,Kumasi,2024-02-19,Tablet,Silver
C1982,46.0,Female,Tamale,2025-02-05,Mobile,Bronze
C1983,60.0,Male,Tamale,2024-06-25,Desktop,Bronze
C1984,19.0,Male,Cape Coast,2024-07-11,Desktop,Bronze
C1985,40.0,Female,Accra,2025-02-27,Mobile,Gold
C1986,36.0,Female,Accra,2024-07-15,Tablet,Silver
C1987,48.0,Male,Takoradi,2024-04-07,Desktop,Gold
C1988,68.0,Female,Takoradi,2023-06-28,Desktop,Bronze
C1989,22.0,Male,Kumasi,2025-06-04,Tablet,Platinum
C1990,36.0,Male,Takoradi,2024-02-27,Desktop,Silver
C1991,51.0,Male,Tamale,2023-10-10,Mobile,Bronze
C1992,27.0,Female,Accra,2025-08-13,Mobile,Platinum
C1993,42.0,Female,Cape Coast,2023-12-07,Desktop,Platinum
C1994,19.0,Female,Tamale,2024-12-04,Desktop,Silver
C1995,28.0,Male,Cape Coast,2023-11-07,Tablet,Platinum
C1996,67.0,Female,Tamale,2024-05-08,Mobile,Gold
C1997,48.0,Male,Cape Coast,2024-12-15,Tablet,Platinum
C1998,32.0,Female,Kumasi,2024-04-26,Desktop,Gold
C1999,26.0,Male,Tamale,2026-01-29,Tablet,Gold
C2000,40.0,Male,Kumasi,2025-01-11,Tablet,Bronze
C0675,47.0,Female,Accra,2024-09-28,Desktop,Gold
C1700,30.0,Male,Accra,2024-03-29,Desktop,Gold
C1283,50.0,Female,Tamale,2024-08-10,,Platinum
C1316,45.0,Male,Cape Coast,2025-05-24,Mobile,Gold
C1211,67.0,Female,Tamale,2023-11-16,Desktop,Bronze
C1637,22.0,Male,Takoradi,2026-04-18,Desktop,Silver
C0614,67.0,Male,Accra,2026-04-11,Mobile,Platinum
C0448,21.0,Male,Kumasi,2024-07-19,Tablet,Gold
C1132,64.0,Male,Kumasi,2025-01-03,Tablet,Platinum
C0809,34.0,Male,Kumasi,2026-05-05,Tablet,Silver
C1497,59.0,Female,Kumasi,2024-10-31,Mobile,Gold
C1469,54.0,Male,Kumasi,2026-04-09,Tablet,Gold
C1683,59.0,Female,Kumasi,2026-02-12,Mobile,Bronze
C1150,43.0,Male,Takoradi,2025-08-23,Mobile,Gold
C0443,46.0,Male,Accra,2024-10-11,Desktop,Platinum
C1814,38.0,Female,Kumasi,2024-10-03,Mobile,Platinum
C0655,65.0,Female,Cape Coast,2024-10-25,Desktop,Platinum
C1265,49.0,Female,Cape Coast,2023-09-23,Tablet,Gold
C0859,69.0,Female,Accra,2024-07-12,Tablet,Platinum
C1483,54.0,Female,Tamale,2025-04-02,Tablet,Platinum
C0232,42.0,Male,Accra,2024-11-07,Desktop,Gold
C1822,39.0,Male,Takoradi,2023-08-08,Desktop,Bronze
C1927,24.0,Male,Takoradi,2024-03-10,Tablet,Platinum
C0882,66.0,Female,Cape Coast,2024-07-28,Tablet,Gold
C0632,52.0,Male,Takoradi,2025-06-22,Tablet,Bronze
C0376,42.0,Male,Cape Coast,2024-06-16,,Bronze
C1961,51.0,Female,Takoradi,2025-04-16,Tablet,Platinum
C0368,52.0,Male,Cape Coast,2024-05-26,Tablet,Platinum
C0559,37.0,Female,Kumasi,2024-08-30,Tablet,Gold
C0276,57.0,Female,Tamale,2023-11-14,Desktop,Platinum
C1978,35.0,Female,Cape Coast,2026-04-01,Tablet,Platinum
C0875,60.0,Female,Cape Coast,2024-01-20,Desktop,Silver
C1679,45.0,Female,Cape Coast,2023-10-24,Desktop,Platinum
C0731,48.0,Male,Kumasi,2023-11-13,Mobile,Platinum
C0574,36.0,Male,Tamale,2024-12-03,Mobile,Silver
C0719,55.0,Male,Tamale,2023-09-27,Tablet,Bronze
C0578,66.0,Male,Accra,2024-04-03,Tablet,Gold
C0057,31.0,Female,Accra,2025-09-03,Desktop,Silver
C0869,52.0,Female,Tamale,2024-05-22,Tablet,Bronze
C1729,33.0,Female,Accra,2026-01-10,Desktop,Platinum
